usuario,pelicula1,pelicula2,pelicula3,pelicula4,pelicula5,pelicula6
User60679,3,5,2,5,1,5
User60680,3,3,1,1,4,1
User60681,2,4,4,1,1,3
User60682,2,3,4,1,2,2
User60683,4,1,1,5,2,3
User60684,4,1,2,1,3,4
User60685,2,4,4,3,4,3
User60686,1,5,3,3,4,3
User60687,4,5,1,5,5,3
User60688,1,1,4,2,5,1
User60689,2,2,2,5,5,4
User60690,3,1,5,2,4,1
User60691,5,5,3,2,3,3
User60692,4,1,5,5,5,4
User60693,3,5,1,4,1,2
User60694,2,1,4,1,1,4
User60695,3,1,3,2,5,3
User60696,2,2,4,1,3,3
User60697,4,1,4,1,4,3
User60698,2,4,5,1,3,1
User60699,5,3,5,2,2,3
User60700,1,3,2,2,5,1
User60701,1,3,2,2,3,5
User60702,1,1,5,1,1,2
User60703,5,1,5,4,4,2
User60704,2,4,1,2,4,4
User60705,2,1,3,3,1,2
User60706,4,2,3,2,4,1
User60707,1,3,1,4,5,4
User60708,3,5,3,4,4,2
User60709,3,5,3,4,4,4
User60710,3,5,1,1,3,2
User60711,2,5,2,1,3,4
User60712,1,2,2,5,5,3
User60713,3,3,1,5,1,3
User60714,2,2,3,5,5,5
User60715,5,4,2,2,4,2
User60716,4,3,1,5,3,4
User60717,5,1,2,4,5,3
User60718,4,1,4,2,4,5
User60719,1,5,4,1,2,3
User60720,1,1,1,3,2,4
User60721,3,1,5,3,1,3
User60722,2,3,3,5,2,3
User60723,5,1,5,1,3,1
User60724,4,2,5,2,1,5
User60725,2,1,1,2,1,4
User60726,4,3,4,3,4,4
User60727,3,5,3,2,3,4
User60728,2,2,1,1,3,5
User60729,3,4,2,3,1,5
User60730,2,1,5,1,2,1
User60731,3,1,2,1,1,3
User60732,5,5,1,2,1,4
User60733,4,3,1,4,3,4
User60734,1,2,4,4,4,4
User60735,1,2,1,5,5,1
User60736,4,2,4,5,1,4
User60737,4,4,4,5,2,4
User60738,5,2,2,4,3,2
User60739,2,3,4,5,1,2
User60740,4,3,4,1,3,4
User60741,1,1,2,3,4,1
User60742,5,4,2,5,5,3
User60743,1,3,3,4,2,3
User60744,3,3,1,3,3,4
User60745,2,2,4,1,1,5
User60746,2,5,4,4,5,5
User60747,4,5,1,4,5,4
User60748,1,3,1,4,4,5
User60749,4,3,4,1,1,1
User60750,1,2,1,3,1,4
User60751,5,1,4,4,1,3
User60752,1,5,5,1,3,2
User60753,3,3,1,1,1,4
User60754,2,5,2,1,4,4
User60755,1,1,3,1,4,4
User60756,2,4,3,1,3,4
User60757,2,4,4,1,2,1
User60758,5,1,4,5,1,1
User60759,2,4,4,2,5,3
User60760,3,4,1,1,2,4
User60761,5,5,1,4,2,3
User60762,3,3,5,3,4,5
User60763,3,5,3,1,5,1
User60764,5,4,3,3,4,1
User60765,3,1,3,4,4,3
User60766,5,3,2,4,5,2
User60767,1,3,5,3,3,4
User60768,5,2,5,2,5,2
User60769,2,2,2,3,4,4
User60770,2,2,1,3,5,4
User60771,4,1,4,5,2,3
User60772,1,1,4,2,2,2
User60773,3,1,3,4,1,1
User60774,3,4,4,4,4,1
User60775,4,1,4,3,3,1
User60776,1,5,5,2,2,3
User60777,5,4,1,1,4,1
User60778,1,2,1,3,3,2
User60779,3,5,2,3,2,2
User60780,2,5,2,2,1,4
User60781,1,5,3,2,3,3
User60782,3,1,4,1,4,5
User60783,3,1,2,2,2,5
User60784,2,5,1,1,5,2
User60785,2,2,5,1,4,4
User60786,5,2,2,5,4,2
User60787,3,2,4,5,1,4
User60788,4,1,4,2,5,5
User60789,4,5,1,2,3,5
User60790,1,4,2,1,2,2
User60791,1,3,4,2,2,4
User60792,2,2,3,1,2,3
User60793,2,4,2,2,3,4
User60794,5,4,2,5,3,1
User60795,2,1,4,2,4,1
User60796,4,3,2,3,3,5
User60797,5,3,2,2,2,1
User60798,5,3,1,5,5,5
User60799,5,1,5,3,1,2
User60800,5,4,4,4,2,2
User60801,2,4,1,2,5,1
User60802,5,4,3,3,1,1
User60803,4,3,4,1,4,4
User60804,3,3,3,4,2,5
User60805,2,4,2,3,5,5
User60806,5,2,2,1,5,3
User60807,1,5,4,3,5,4
User60808,3,2,3,2,5,5
User60809,4,5,2,4,4,2
User60810,4,1,2,3,1,2
User60811,1,2,3,2,4,3
User60812,1,1,3,5,2,3
User60813,3,4,4,3,3,4
User60814,4,1,1,4,3,4
User60815,4,5,3,3,3,2
User60816,5,5,5,5,5,5
User60817,5,2,3,4,3,2
User60818,5,2,1,2,4,4
User60819,1,3,2,4,1,3
User60820,3,2,3,1,4,4
User60821,3,5,3,1,5,4
User60822,5,5,3,5,3,3
User60823,1,3,4,2,4,3
User60824,3,5,4,5,5,3
User60825,5,4,2,5,2,3
User60826,5,2,2,5,2,5
User60827,4,5,2,5,2,1
User60828,4,5,1,2,1,3
User60829,1,2,3,2,2,4
User60830,4,2,5,3,5,5
User60831,1,5,2,4,5,1
User60832,1,2,3,2,3,1
User60833,2,3,5,2,2,2
User60834,4,1,3,3,1,3
User60835,5,4,4,2,1,5
User60836,4,4,4,4,3,3
User60837,1,4,5,2,3,3
User60838,4,4,1,1,5,1
User60839,2,3,3,3,3,5
User60840,3,3,2,4,3,4
User60841,2,4,2,5,1,5
User60842,4,1,2,3,5,1
User60843,4,4,3,4,1,2
User60844,1,1,2,5,3,3
User60845,1,3,2,3,3,2
User60846,3,3,1,3,1,3
User60847,1,1,2,1,5,1
User60848,2,2,3,5,3,4
User60849,5,4,3,3,5,5
User60850,4,2,2,3,1,4
User60851,1,5,2,4,5,5
User60852,3,4,2,5,4,4
User60853,4,3,2,5,1,5
User60854,2,4,1,3,3,4
User60855,3,4,3,2,3,3
User60856,2,4,2,1,5,5
User60857,5,4,2,5,3,2
User60858,2,3,1,3,4,3
User60859,3,5,3,2,3,1
User60860,2,2,5,1,3,4
User60861,2,5,5,3,1,1
User60862,1,2,4,5,1,1
User60863,2,3,3,5,2,4
User60864,4,4,5,3,2,5
User60865,5,5,2,4,3,4
User60866,4,1,4,5,2,1
User60867,4,3,2,3,1,2
User60868,5,5,3,5,2,3
User60869,3,5,5,4,1,4
User60870,5,4,5,2,4,2
User60871,2,4,5,2,5,5
User60872,1,3,2,5,3,1
User60873,4,1,4,2,2,1
User60874,1,4,2,4,5,3
User60875,5,4,1,2,4,2
User60876,3,5,5,4,2,4
User60877,1,5,1,2,5,2
User60878,3,1,3,2,5,1
User60879,1,3,3,5,5,3
User60880,3,1,2,5,5,4
User60881,3,5,2,1,3,4
User60882,3,4,1,5,5,5
User60883,1,1,2,1,2,2
User60884,5,2,1,1,3,5
User60885,3,4,4,3,3,4
User60886,3,4,1,4,4,1
User60887,1,1,1,3,3,2
User60888,1,3,2,3,1,1
User60889,4,3,3,3,2,5
User60890,5,4,1,5,3,1
User60891,3,5,4,3,3,1
User60892,5,1,2,2,2,2
User60893,3,3,1,2,5,3
User60894,1,5,3,1,4,5
User60895,4,3,1,3,5,1
User60896,2,2,2,4,2,3
User60897,4,1,2,5,3,5
User60898,2,1,1,2,5,2
User60899,1,2,3,2,2,2
User60900,2,3,3,2,3,1
User60901,2,1,4,2,3,2
User60902,2,4,4,2,1,3
User60903,1,2,5,5,2,4
User60904,3,1,2,5,2,4
User60905,4,3,3,2,1,4
User60906,3,3,4,4,2,4
User60907,2,3,1,1,3,5
User60908,4,1,5,1,3,4
User60909,4,3,2,4,2,2
User60910,1,1,1,2,4,3
User60911,2,3,5,5,3,5
User60912,4,4,1,5,1,1
User60913,2,4,5,1,5,4
User60914,4,3,4,1,2,5
User60915,5,3,3,5,3,1
User60916,5,2,1,4,5,2
User60917,2,1,2,3,3,1
User60918,1,4,3,1,1,4
User60919,5,5,4,1,1,4
User60920,2,2,3,5,5,4
User60921,1,3,3,4,1,1
User60922,4,4,3,1,3,3
User60923,3,5,3,5,2,4
User60924,3,1,3,1,5,4
User60925,3,5,2,2,5,2
User60926,3,3,1,4,1,3
User60927,2,3,2,5,1,4
User60928,4,3,2,1,5,2
User60929,5,1,4,5,1,3
User60930,3,3,3,5,2,2
User60931,1,1,5,5,3,4
User60932,2,4,4,4,4,4
User60933,5,2,1,1,1,1
User60934,3,4,4,4,5,1
User60935,1,2,3,1,3,3
User60936,2,5,1,4,3,3
User60937,4,1,4,5,4,2
User60938,4,3,5,4,4,4
User60939,3,4,4,2,5,1
User60940,5,4,2,3,1,1
User60941,5,2,2,4,4,3
User60942,1,3,4,1,5,1
User60943,4,5,5,3,2,2
User60944,1,5,3,3,3,2
User60945,3,5,2,4,5,1
User60946,2,1,3,3,5,1
User60947,2,2,1,5,2,3
User60948,5,1,4,4,3,1
User60949,4,4,5,2,5,4
User60950,1,2,1,1,4,3
User60951,2,3,1,1,3,3
User60952,1,5,2,5,3,4
User60953,5,5,2,1,4,2
User60954,2,3,4,1,3,1
User60955,2,2,5,1,1,2
User60956,3,4,5,5,1,1
User60957,2,1,3,1,5,2
User60958,1,1,1,3,4,2
User60959,3,5,4,5,1,5
User60960,3,4,1,3,3,5
User60961,4,1,2,5,1,4
User60962,1,2,1,5,2,1
User60963,2,4,3,4,5,1
User60964,1,5,4,4,5,4
User60965,2,5,4,4,1,2
User60966,4,4,2,3,2,3
User60967,2,4,3,1,4,2
User60968,4,1,5,3,1,1
User60969,2,1,3,2,3,5
User60970,4,1,2,3,4,3
User60971,5,2,4,4,3,4
User60972,1,1,5,5,5,5
User60973,2,2,4,4,4,2
User60974,2,5,1,1,3,1
User60975,4,2,1,4,1,4
User60976,4,1,1,1,2,2
User60977,3,3,1,5,4,2
User60978,2,3,2,4,1,2
User60979,4,5,1,4,4,2
User60980,1,3,3,5,3,1
User60981,3,1,3,5,1,2
User60982,5,5,3,4,5,1
User60983,1,5,2,2,1,5
User60984,5,4,5,3,2,4
User60985,4,4,5,3,2,1
User60986,4,5,2,1,5,3
User60987,2,4,5,4,2,3
User60988,3,4,4,2,5,2
User60989,4,1,3,1,2,1
User60990,5,2,4,3,5,3
User60991,2,1,3,4,5,2
User60992,4,2,2,5,1,3
User60993,2,2,2,4,4,3
User60994,3,4,3,2,4,4
User60995,1,4,2,2,1,4
User60996,4,5,5,2,4,3
User60997,2,1,2,5,2,2
User60998,5,5,1,3,4,3
User60999,5,1,4,3,4,4
User61000,3,5,1,4,5,5
User61001,3,4,1,4,4,5
User61002,4,4,4,4,3,1
User61003,3,3,3,4,1,4
User61004,1,3,2,4,1,4
User61005,2,2,5,5,1,2
User61006,5,4,1,2,2,3
User61007,5,3,1,1,2,1
User61008,1,1,4,1,1,3
User61009,4,2,1,3,3,5
User61010,3,4,1,1,4,3
User61011,4,1,2,3,3,4
User61012,1,1,3,1,2,1
User61013,2,3,2,1,5,1
User61014,2,4,4,2,4,4
User61015,4,1,4,5,3,1
User61016,2,3,5,4,4,5
User61017,5,1,1,2,2,4
User61018,5,2,1,5,1,1
User61019,5,3,3,3,5,1
User61020,1,1,5,2,2,4
User61021,4,2,5,4,4,2
User61022,2,3,1,1,2,4
User61023,2,3,5,2,1,3
User61024,1,2,4,4,1,2
User61025,1,3,5,5,1,2
User61026,2,2,1,1,3,3
User61027,4,4,2,4,3,4
User61028,3,1,4,5,4,1
User61029,1,3,4,4,2,3
User61030,5,2,1,4,5,1
User61031,3,3,4,2,2,1
User61032,1,1,2,3,1,5
User61033,1,1,4,3,3,5
User61034,3,5,1,4,5,2
User61035,5,2,4,2,5,1
User61036,5,5,4,3,5,1
User61037,4,1,2,4,3,1
User61038,3,4,4,3,1,2
User61039,3,3,2,5,1,1
User61040,2,2,2,3,5,5
User61041,4,4,4,3,5,4
User61042,1,5,2,2,1,3
User61043,3,3,1,1,3,3
User61044,3,2,2,4,2,5
User61045,1,3,5,2,4,4
User61046,2,5,3,2,2,1
User61047,5,1,5,5,4,2
User61048,4,5,1,3,3,5
User61049,4,3,5,2,3,2
User61050,3,5,1,5,3,5
User61051,1,5,5,3,1,2
User61052,2,4,2,2,5,3
User61053,3,5,4,3,5,4
User61054,3,1,2,3,4,1
User61055,3,3,2,1,2,2
User61056,3,5,1,4,4,4
User61057,2,2,4,1,2,1
User61058,3,4,2,4,4,4
User61059,1,2,3,4,5,3
User61060,3,1,1,1,2,4
User61061,1,5,5,1,3,5
User61062,4,5,4,4,2,4
User61063,1,4,1,3,2,3
User61064,2,4,3,3,1,2
User61065,1,2,5,1,5,5
User61066,4,2,2,3,5,4
User61067,4,2,3,4,2,1
User61068,1,5,2,4,1,2
User61069,4,4,3,5,3,3
User61070,4,4,4,2,2,4
User61071,4,5,4,4,1,3
User61072,3,5,5,1,3,3
User61073,4,1,3,5,1,1
User61074,2,1,5,3,3,5
User61075,4,1,3,3,4,1
User61076,2,1,3,2,2,3
User61077,3,2,3,3,5,4
User61078,3,2,4,3,1,3
User61079,4,2,1,1,2,1
User61080,1,4,3,1,4,5
User61081,4,3,5,2,3,1
User61082,4,1,5,5,3,5
User61083,3,4,3,3,2,1
User61084,5,1,2,2,4,3
User61085,2,4,2,2,5,4
User61086,3,3,4,3,2,4
User61087,3,2,1,4,2,2
User61088,2,4,5,5,1,5
User61089,3,4,5,3,3,3
User61090,4,3,1,3,3,3
User61091,4,2,1,1,5,5
User61092,1,5,4,5,2,5
User61093,1,1,3,3,4,3
User61094,5,2,5,5,4,3
User61095,5,5,4,4,3,4
User61096,1,2,4,1,5,2
User61097,3,1,2,2,5,2
User61098,5,1,5,4,2,5
User61099,3,1,3,3,2,4
User61100,4,2,2,5,4,4
User61101,3,2,3,3,5,3
User61102,3,3,4,5,2,3
User61103,1,1,5,2,4,4
User61104,2,4,4,4,5,2
User61105,1,4,4,4,3,3
User61106,5,2,1,5,1,2
User61107,3,4,4,4,2,5
User61108,3,3,5,3,5,1
User61109,4,1,5,3,3,5
User61110,5,4,4,5,4,5
User61111,4,2,3,2,4,1
User61112,2,5,3,5,3,4
User61113,2,3,4,2,1,2
User61114,3,2,5,5,1,4
User61115,5,5,1,3,2,5
User61116,1,3,3,1,4,3
User61117,5,2,4,1,1,3
User61118,2,1,4,5,2,5
User61119,3,3,4,4,1,1
User61120,1,5,3,5,5,5
User61121,4,2,4,4,1,5
User61122,1,5,3,2,4,2
User61123,2,5,2,4,1,1
User61124,1,2,3,4,1,2
User61125,2,3,4,4,1,5
User61126,5,1,3,5,5,4
User61127,5,2,1,5,5,3
User61128,2,4,4,5,5,3
User61129,4,5,4,3,1,4
User61130,5,4,1,2,2,5
User61131,1,1,1,1,5,4
User61132,1,4,5,3,3,2
User61133,2,4,3,3,3,1
User61134,5,2,2,5,2,4
User61135,5,5,5,5,4,2
User61136,1,2,5,5,1,5
User61137,1,5,4,4,2,3
User61138,2,2,4,2,2,3
User61139,1,1,5,2,4,4
User61140,1,4,1,4,1,3
User61141,3,2,5,1,5,1
User61142,5,3,4,5,4,1
User61143,1,1,2,3,2,4
User61144,2,5,2,5,5,4
User61145,4,4,3,5,2,1
User61146,4,4,2,4,2,1
User61147,2,3,2,2,2,5
User61148,3,2,5,1,2,1
User61149,3,5,1,1,2,4
User61150,1,1,1,5,5,3
User61151,4,4,2,4,4,1
User61152,2,1,5,3,5,2
User61153,3,2,4,1,1,3
User61154,2,5,5,4,3,2
User61155,4,5,5,1,1,3
User61156,3,4,2,1,5,5
User61157,1,2,2,1,2,5
User61158,2,2,1,4,3,1
User61159,2,5,5,2,2,2
User61160,5,5,2,1,5,4
User61161,1,4,4,1,3,5
User61162,4,1,1,3,2,5
User61163,4,3,5,3,2,1
User61164,5,4,1,5,1,4
User61165,1,5,1,4,4,1
User61166,2,1,5,2,5,4
User61167,3,4,5,2,1,3
User61168,4,3,3,2,5,4
User61169,4,1,3,3,2,5
User61170,3,3,5,5,2,3
User61171,3,2,2,2,2,3
User61172,4,5,5,2,1,3
User61173,1,2,2,2,2,2
User61174,1,1,1,3,1,5
User61175,3,1,3,3,4,5
User61176,1,2,1,4,1,5
User61177,3,3,1,3,1,2
User61178,2,2,5,3,1,4
User61179,4,5,4,4,3,2
User61180,3,2,4,2,2,5
User61181,2,3,4,3,5,2
User61182,1,5,2,2,1,1
User61183,1,4,2,2,5,5
User61184,1,4,3,4,1,4
User61185,4,2,3,4,2,4
User61186,4,5,1,1,3,5
User61187,5,3,2,1,1,1
User61188,1,1,2,1,2,4
User61189,5,3,2,2,3,4
User61190,1,2,1,5,4,1
User61191,2,5,5,5,3,2
User61192,5,2,5,4,5,5
User61193,2,5,2,2,4,5
User61194,1,4,2,2,3,2
User61195,5,4,3,5,1,3
User61196,5,5,1,3,5,5
User61197,2,5,2,1,3,5
User61198,4,5,5,5,5,2
User61199,5,5,2,5,3,4
User61200,4,4,5,5,4,4
User61201,5,4,1,4,4,2
User61202,3,4,2,5,3,5
User61203,5,5,4,1,4,3
User61204,4,4,1,5,1,2
User61205,1,3,1,3,4,4
User61206,4,5,1,2,1,2
User61207,1,2,2,2,5,5
User61208,1,3,2,2,4,1
User61209,1,3,1,2,2,3
User61210,2,3,5,4,4,1
User61211,1,1,4,4,3,2
User61212,3,3,4,2,3,5
User61213,2,3,5,4,5,4
User61214,4,1,3,3,5,5
User61215,5,3,4,4,1,3
User61216,5,2,1,3,2,3
User61217,2,4,1,5,1,2
User61218,2,2,1,3,1,2
User61219,1,3,4,3,3,2
User61220,1,2,2,2,1,3
User61221,5,5,4,5,5,1
User61222,3,1,2,2,1,2
User61223,4,4,5,3,5,1
User61224,5,4,1,1,2,2
User61225,3,1,4,2,4,1
User61226,5,3,1,1,2,2
User61227,4,2,4,1,5,2
User61228,1,4,1,1,5,3
User61229,4,1,2,1,2,5
User61230,3,2,2,5,1,4
User61231,4,1,3,2,2,2
User61232,1,3,3,4,4,1
User61233,4,5,5,1,1,1
User61234,4,4,1,5,4,4
User61235,3,4,4,4,3,4
User61236,2,1,3,3,3,2
User61237,5,1,2,4,5,3
User61238,5,3,5,4,1,5
User61239,2,5,2,3,4,2
User61240,3,3,4,2,1,5
User61241,3,5,4,5,4,3
User61242,4,5,4,2,5,4
User61243,4,1,5,4,3,5
User61244,4,4,4,5,2,3
User61245,2,1,3,3,2,4
User61246,1,4,1,5,3,2
User61247,4,2,1,2,4,5
User61248,5,1,4,3,4,3
User61249,3,1,3,5,2,3
User61250,5,5,3,1,3,1
User61251,3,4,2,4,2,3
User61252,4,5,2,1,4,2
User61253,5,3,3,4,3,3
User61254,3,3,4,4,1,5
User61255,5,5,2,1,5,5
User61256,3,3,5,3,2,4
User61257,4,3,4,5,2,1
User61258,3,3,4,3,2,5
User61259,1,2,4,4,2,4
User61260,4,4,3,5,1,5
User61261,2,1,3,1,4,3
User61262,1,3,4,1,2,5
User61263,2,4,4,3,1,1
User61264,4,2,4,1,4,5
User61265,1,1,2,1,5,2
User61266,2,1,4,2,1,2
User61267,1,2,4,5,5,5
User61268,4,3,1,5,1,4
User61269,3,2,1,4,3,3
User61270,1,4,1,4,4,2
User61271,3,5,5,5,5,5
User61272,4,5,2,1,5,5
User61273,4,5,5,4,5,5
User61274,5,5,1,5,2,1
User61275,4,2,1,5,4,5
User61276,1,5,4,1,2,4
User61277,2,5,1,4,3,3
User61278,3,4,5,1,5,4
User61279,1,4,5,5,4,5
User61280,3,1,2,1,3,5
User61281,2,3,4,1,3,2
User61282,3,4,5,3,1,5
User61283,2,5,4,5,2,1
User61284,2,4,4,3,4,2
User61285,3,3,4,2,5,4
User61286,5,1,2,3,4,2
User61287,1,1,1,3,3,3
User61288,1,3,5,5,2,3
User61289,2,4,2,5,2,5
User61290,3,2,5,5,2,1
User61291,2,2,3,4,4,1
User61292,3,2,1,1,3,2
User61293,5,2,3,4,4,5
User61294,4,5,5,5,2,2
User61295,4,2,4,3,2,4
User61296,1,3,4,5,2,4
User61297,1,3,4,5,2,2
User61298,3,2,3,5,2,2
User61299,2,3,3,1,3,1
User61300,5,5,3,4,4,3
User61301,3,1,2,2,1,2
User61302,3,4,4,1,5,1
User61303,3,5,2,2,5,4
User61304,1,5,3,5,5,2
User61305,2,1,1,1,2,4
User61306,1,3,1,5,5,3
User61307,4,1,1,1,2,5
User61308,4,1,2,4,5,2
User61309,4,5,2,4,2,4
User61310,2,3,4,3,5,3
User61311,3,3,5,5,2,1
User61312,3,3,4,2,4,2
User61313,2,4,5,4,5,4
User61314,1,3,1,4,5,1
User61315,1,4,2,1,2,5
User61316,2,4,4,5,4,4
User61317,1,3,3,4,1,1
User61318,1,1,4,3,4,1
User61319,2,4,2,3,2,5
User61320,1,2,3,2,1,1
User61321,4,5,4,3,5,2
User61322,3,5,2,4,4,4
User61323,1,1,1,2,2,5
User61324,2,5,4,2,5,4
User61325,5,2,5,3,5,3
User61326,2,1,3,2,1,2
User61327,5,4,2,5,4,3
User61328,5,3,4,3,2,5
User61329,1,2,1,2,2,3
User61330,2,4,4,2,5,3
User61331,5,3,2,1,2,2
User61332,5,2,1,5,3,5
User61333,2,3,1,1,5,1
User61334,3,2,4,1,5,3
User61335,3,1,5,1,5,5
User61336,5,1,1,4,5,1
User61337,1,5,2,5,2,2
User61338,3,5,3,3,1,2
User61339,5,5,4,3,4,1
User61340,5,1,4,5,2,2
User61341,2,2,2,5,4,4
User61342,5,5,3,2,5,2
User61343,2,2,2,4,4,2
User61344,5,3,3,1,2,3
User61345,4,5,2,3,4,5
User61346,3,4,2,5,5,3
User61347,5,4,5,2,4,2
User61348,3,3,3,2,4,2
User61349,5,5,3,1,5,3
User61350,3,2,2,2,5,3
User61351,3,3,4,2,4,3
User61352,3,5,5,5,1,2
User61353,5,4,2,5,1,2
User61354,3,4,3,1,1,5
User61355,2,2,1,3,1,4
User61356,4,1,5,2,1,1
User61357,2,3,5,1,4,1
User61358,2,3,5,4,2,3
User61359,1,2,3,1,2,1
User61360,3,1,1,4,1,1
User61361,4,4,1,1,1,1
User61362,1,1,3,4,4,3
User61363,1,2,3,3,2,4
User61364,3,4,1,1,1,1
User61365,3,5,1,4,5,4
User61366,5,4,2,2,2,5
User61367,5,4,1,4,4,1
User61368,5,3,2,5,3,3
User61369,1,1,1,3,3,5
User61370,4,3,4,2,4,5
User61371,1,4,4,1,1,1
User61372,2,4,2,3,4,1
User61373,3,5,3,3,4,5
User61374,4,1,4,5,1,1
User61375,5,2,5,4,5,5
User61376,4,5,1,3,4,1
User61377,3,4,3,4,3,2
User61378,3,5,1,2,1,5
User61379,4,2,3,2,4,3
User61380,2,1,2,4,4,2
User61381,1,4,5,5,1,3
User61382,5,3,5,5,4,1
User61383,3,2,2,3,2,5
User61384,3,1,2,4,4,2
User61385,2,3,4,5,2,3
User61386,5,1,5,2,2,2
User61387,5,5,5,5,3,5
User61388,4,4,1,5,4,3
User61389,3,2,3,3,5,1
User61390,2,2,5,3,1,3
User61391,2,3,2,1,2,4
User61392,1,2,5,2,3,3
User61393,1,5,2,2,2,3
User61394,2,2,2,1,5,1
User61395,4,4,1,1,1,2
User61396,1,2,5,1,3,2
User61397,2,5,1,1,3,3
User61398,3,1,2,5,3,2
User61399,1,2,4,2,3,4
User61400,3,3,5,2,2,4
User61401,4,5,1,3,4,5
User61402,1,3,1,2,1,1
User61403,3,3,2,1,4,4
User61404,1,5,2,5,4,5
User61405,2,2,4,3,5,1
User61406,5,1,5,4,2,1
User61407,4,2,2,3,2,1
User61408,4,1,4,2,5,2
User61409,2,1,1,3,3,2
User61410,5,3,4,3,4,2
User61411,1,2,1,4,1,5
User61412,5,3,5,1,1,5
User61413,1,3,1,2,2,4
User61414,3,2,3,1,3,5
User61415,3,2,4,1,5,2
User61416,4,2,4,1,1,3
User61417,5,2,5,1,1,1
User61418,1,3,1,5,4,5
User61419,4,5,3,5,2,4
User61420,1,1,2,2,2,3
User61421,1,4,5,1,1,4
User61422,3,4,3,3,3,5
User61423,4,3,4,1,3,2
User61424,3,5,3,2,3,1
User61425,3,4,1,3,1,2
User61426,2,1,3,5,3,5
User61427,2,4,4,2,2,4
User61428,2,1,5,5,1,5
User61429,5,2,1,5,1,5
User61430,4,3,5,1,1,5
User61431,5,3,5,2,3,5
User61432,5,4,1,2,5,1
User61433,1,5,1,4,5,2
User61434,1,2,1,1,1,5
User61435,2,4,4,5,3,3
User61436,5,2,4,4,1,4
User61437,5,1,4,4,2,2
User61438,1,5,3,2,3,1
User61439,3,2,5,3,2,4
User61440,5,5,1,4,5,2
User61441,5,5,5,3,2,5
User61442,1,3,2,1,4,3
User61443,5,1,1,2,1,2
User61444,3,4,1,2,1,1
User61445,2,4,1,1,4,4
User61446,5,5,5,4,5,1
User61447,2,3,2,2,1,4
User61448,5,2,5,2,4,1
User61449,5,3,5,5,1,3
User61450,2,2,5,5,4,2
User61451,2,1,1,2,5,3
User61452,2,5,4,1,2,1
User61453,4,5,5,4,1,5
User61454,5,2,4,1,3,2
User61455,4,5,1,3,2,4
User61456,2,4,5,1,3,2
User61457,4,3,3,5,4,3
User61458,1,1,4,3,2,3
User61459,5,1,5,3,5,4
User61460,1,5,3,1,5,2
User61461,1,5,2,1,3,2
User61462,1,3,2,5,2,5
User61463,5,5,1,2,3,5
User61464,5,5,3,4,1,2
User61465,2,4,3,3,3,4
User61466,3,3,5,3,1,4
User61467,1,5,5,4,5,4
User61468,2,3,2,4,1,2
User61469,5,2,3,5,3,2
User61470,4,4,4,4,4,1
User61471,5,5,2,1,5,1
User61472,1,3,2,2,5,2
User61473,4,1,5,1,2,2
User61474,5,1,4,1,1,2
User61475,5,4,3,5,4,5
User61476,4,4,2,3,4,3
User61477,3,3,3,5,3,4
User61478,1,1,3,4,2,3
User61479,4,2,5,3,5,5
User61480,4,2,3,2,5,3
User61481,4,4,1,4,3,1
User61482,1,4,3,5,4,4
User61483,2,2,2,5,1,3
User61484,5,4,1,4,3,2
User61485,2,2,3,5,4,1
User61486,5,2,5,5,5,5
User61487,5,4,2,3,3,1
User61488,5,1,1,4,1,5
User61489,3,1,1,5,5,3
User61490,5,3,1,2,4,5
User61491,5,3,4,5,4,1
User61492,4,1,1,1,4,1
User61493,3,3,2,2,2,5
User61494,2,3,3,1,3,5
User61495,1,4,3,4,3,2
User61496,2,1,4,4,3,4
User61497,5,3,1,4,4,5
User61498,1,2,2,3,1,4
User61499,2,1,3,4,1,2
User61500,5,3,4,4,5,4
User61501,5,2,3,3,3,5
User61502,2,4,1,2,5,5
User61503,3,2,1,4,5,5
User61504,4,2,5,4,4,3
User61505,3,5,4,3,3,5
User61506,3,1,2,2,1,4
User61507,4,2,2,2,4,5
User61508,3,5,4,3,1,2
User61509,3,1,2,1,5,3
User61510,2,5,1,2,5,2
User61511,5,3,3,3,2,4
User61512,5,1,1,2,3,4
User61513,4,5,5,3,5,4
User61514,4,1,2,2,5,4
User61515,1,1,3,4,1,2
User61516,4,5,5,2,4,2
User61517,3,3,2,2,1,4
User61518,1,2,5,3,5,2
User61519,3,4,5,5,4,4
User61520,3,5,2,2,4,3
User61521,5,4,4,2,2,2
User61522,4,3,1,5,3,2
User61523,1,1,2,2,1,1
User61524,4,3,3,4,5,4
User61525,3,4,1,3,2,2
User61526,3,1,4,2,4,1
User61527,1,1,3,2,5,3
User61528,2,5,3,1,4,1
User61529,2,2,1,3,3,1
User61530,2,3,5,3,4,1
User61531,5,3,5,2,1,3
User61532,4,3,4,1,4,2
User61533,5,3,2,1,4,3
User61534,1,4,5,2,4,4
User61535,4,5,1,1,1,2
User61536,2,5,3,3,1,5
User61537,1,4,3,5,4,1
User61538,3,1,5,2,4,3
User61539,1,2,1,2,3,1
User61540,3,2,5,5,1,1
User61541,1,5,4,3,3,1
User61542,4,5,3,1,5,3
User61543,3,2,3,2,3,5
User61544,5,5,5,4,2,2
User61545,5,4,4,2,2,2
User61546,1,3,1,5,4,1
User61547,3,4,1,5,5,4
User61548,3,1,1,2,2,4
User61549,3,5,5,4,5,4
User61550,3,4,4,4,5,5
